obstime,tempr,ap,ws,wd,rh
02/04/2016 01:00:00,-4.35,977.99,17.25,89.62,60.54
02/04/2016 02:00:00,-3.54,978.05,14.15,91.22,61.5
02/04/2016 03:00:00,-2.68,978.04,11.95,79.82,58.57
02/04/2016 04:00:00,-2.08,977.94,12.54,71.4,54.86
02/04/2016 05:00:00,-1.68,977.97,12.37,66.52,56.54
02/04/2016 06:00:00,-1.32,978.11,11.55,60.87,57.16
02/04/2016 07:00:00,-1.12,978.15,10.2,62.05,60.11
02/04/2016 08:00:00,-1,978.29,8.91,61.2,60.68
02/04/2016 09:00:00,-0.93,978.4,8.97,59.37,59.56
02/04/2016 10:00:00,-0.88,978.35,9.04,59.57,58.17
02/04/2016 11:00:00,-0.76,978.33,8.69,58.3,58.18
02/04/2016 12:00:00,-0.89,978.51,7.58,57.78,60.2
02/04/2016 13:00:00,-0.99,978.59,7.78,51.42,60.95
02/04/2016 14:00:00,-1.1,978.63,7.63,56.92,62.32
02/04/2016 15:00:00,-1.54,978.64,7.4,81.19,63.72
02/04/2016 16:00:00,-2.23,978.73,8.04,93.77,64.73
02/04/2016 17:00:00,-3.2,978.98,9.16,98.71,64.76
02/04/2016 18:00:00,-3.45,979.14,10.41,98.1,64.42
02/04/2016 19:00:00,-3.35,979.41,11.82,92.53,62.13
02/04/2016 20:00:00,-2.89,979.62,11.8,86.12,59.88
02/04/2016 21:00:00,-2.92,979.78,10.56,90.22,61.91
02/04/2016 22:00:00,-2.58,979.98,10.77,68.33,61.32
02/04/2016 23:00:00,-2.68,980.18,11.12,65.22,63.22
02/05/2016 00:00:00,-2.49,980.41,11.37,66.53,63.06
02/05/2016 01:00:00,-2.24,980.68,11.34,63.63,64.77
02/05/2016 02:00:00,-2.02,980.93,10.29,63.77,65.26
02/05/2016 03:00:00,-1.78,980.91,11.34,67.22,66.98
02/05/2016 04:00:00,-1.39,981.04,12.58,67.7,67.13
02/05/2016 05:00:00,-1.02,981.21,15.14,57.47,65.44
02/05/2016 06:00:00,-0.76,981.59,15.54,55.68,64.86
02/05/2016 07:00:00,-0.63,981.93,14.12,52.3,66.32
02/05/2016 08:00:00,-0.78,982.29,12.42,44.08,69.84
02/05/2016 09:00:00,-1.25,982.72,11.4,42.93,78.3
02/05/2016 10:00:00,-1.27,982.95,10.54,45.12,82.34
02/05/2016 11:00:00,-1.28,983.19,8.99,42.78,83.86
02/05/2016 12:00:00,-1.45,983.43,7.24,36.57,87.89
02/05/2016 13:00:00,-1.63,983.57,5.97,35.17,91.82
02/05/2016 14:00:00,-1.58,983.62,6.21,34.75,93.18
02/05/2016 15:00:00,-1.71,983.87,3.31,199.93,93.28
02/05/2016 16:00:00,-1.76,983.92,0.75,196.35,89.51
02/05/2016 17:00:00,-2.05,984.01,2.32,93.68,91.26
02/05/2016 18:00:00,-2.44,984.1,2.35,126.3,88.42
02/05/2016 19:00:00,-2.66,984.12,2.14,148.75,87.41
02/05/2016 20:00:00,-2.71,984.13,1.82,151.25,84.06
02/05/2016 21:00:00,-2.89,984.07,2.96,87.07,85.71
02/05/2016 22:00:00,-2.76,984.08,3.64,89.63,81.6
02/05/2016 23:00:00,-2.83,983.96,3.65,97.27,80.14
02/06/2016 00:00:00,-2.58,983.88,5.21,97.78,81.02
02/06/2016 01:00:00,-2.81,983.63,7.82,95.3,80.54
02/06/2016 02:00:00,-2.4,983.32,7,95,78.76
02/06/2016 03:00:00,-1.78,982.97,7.68,69.57,80.87
02/06/2016 04:00:00,-1.6,982.57,10.36,57.7,84.33
02/06/2016 05:00:00,-1.11,982.2,11.38,58.02,82.34
02/06/2016 06:00:00,-0.92,981.87,11.7,59.07,82.79
02/06/2016 07:00:00,-1,981.61,12.07,59.65,87.02
02/06/2016 08:00:00,-0.86,981.47,11.87,58.73,87.87
02/06/2016 09:00:00,-0.64,981.29,10.7,57.97,86.86
02/06/2016 10:00:00,-0.8,981.07,10.03,58.1,86.95
02/06/2016 11:00:00,-0.92,980.78,8.66,59.72,87.08
02/06/2016 12:00:00,-0.98,980.48,8.33,46.32,84.48
02/06/2016 13:00:00,-1.12,980.16,6.96,56.23,83.41
02/06/2016 14:00:00,-1.58,979.99,6.33,79.17,84.67
02/06/2016 15:00:00,-2,979.7,6.92,96.15,83.55
02/06/2016 16:00:00,-2.69,979.63,6.9,106.35,74.5
02/06/2016 17:00:00,-2.92,979.53,9.03,114.73,70.81
02/06/2016 18:00:00,-3.35,979.49,9.83,122.33,68.97
02/06/2016 19:00:00,-4,979.52,9,128.23,66.72
02/06/2016 20:00:00,-4.34,979.52,10.29,117.52,62.57
02/06/2016 21:00:00,-5.25,979.37,12.29,117.85,59.06
02/06/2016 22:00:00,-5.75,979.42,12.91,115.95,57.21
02/06/2016 23:00:00,-5.82,979.37,12.36,113.73,55.92
02/07/2016 00:00:00,-5.5,979.34,10.81,103.54,53.59
02/07/2016 01:00:00,-5.39,979.21,11.64,97.32,54.19
02/07/2016 02:00:00,-4.88,979.02,10.15,94.12,58.55
02/07/2016 03:00:00,-3.98,978.84,9.4,90.28,59.14
02/07/2016 04:00:00,-3.02,978.62,8.32,88.2,58.66
02/07/2016 05:00:00,-2.23,978.4,10.59,58.77,56.41
02/07/2016 06:00:00,-2,978.48,8.9,53.28,56.95
02/07/2016 07:00:00,-1.66,978.49,6.58,39.27,57.72
02/07/2016 08:00:00,-1.66,978.52,5.67,34.2,57.97
02/07/2016 09:00:00,-1.33,978.45,4.64,41.52,56.59
02/07/2016 10:00:00,-1.34,978.34,5.44,63.55,57.41
02/07/2016 11:00:00,-1.55,978.27,5.82,83.72,60.3
02/07/2016 12:00:00,-1.79,978.17,6.21,96.28,59.88
02/07/2016 13:00:00,-2.04,978.15,6.1,96.37,60.22
02/07/2016 14:00:00,-2.57,978.1,6.85,98.48,59.31
02/07/2016 15:00:00,-2.99,978.05,7.42,101.55,59.13
02/07/2016 16:00:00,-3.77,977.99,9.23,107.02,58.98
02/07/2016 17:00:00,-4.45,977.9,10.9,96.33,61.06
02/07/2016 18:00:00,-4.53,977.86,11.33,95.95,62.14
02/07/2016 19:00:00,-4.85,977.81,12.22,95.73,64.72
02/07/2016 20:00:00,-4.7,977.77,15.59,90.65,63.54
02/07/2016 21:00:00,-4.34,977.88,11.96,91.1,65.06
02/07/2016 22:00:00,-3.81,977.87,9.53,78.95,65.11
02/07/2016 23:00:00,-3.24,977.91,10.14,61.18,65.39
02/08/2016 00:00:00,-3.08,977.87,10.07,71.14,61.17
02/08/2016 01:00:00,-3.04,977.85,11.16,67.42,64.54
02/08/2016 02:00:00,-2.6,977.84,12.95,64.32,64.87
02/08/2016 03:00:00,-2.46,977.94,12.54,69.52,63.98
02/08/2016 04:00:00,-2.33,977.97,12.91,68.77,64.51
02/08/2016 05:00:00,-1.89,978.13,12.18,65.27,66.34
02/08/2016 06:00:00,-1.72,978.24,12.92,62.15,66.36
02/08/2016 07:00:00,-1.62,978.3,12.68,60.6,66.92
02/08/2016 08:00:00,-1.54,978.25,13.66,56.67,66.34
02/08/2016 09:00:00,-1.52,978.27,13.44,58.19,66.96
02/08/2016 10:00:00,-1.52,978.29,12.73,58.73,66.52
02/08/2016 11:00:00,-1.52,978.28,11.2,55.27,66.51
02/08/2016 12:00:00,-1.67,978.29,10.26,56.7,64.97
02/08/2016 13:00:00,-1.77,978.25,9.41,58.5,64.79
02/08/2016 14:00:00,-2.13,978.11,8.67,63.75,68.71
02/08/2016 15:00:00,-2.46,977.97,9.01,68.33,64.31
02/08/2016 16:00:00,-3.03,977.84,9.22,90,60.49
02/08/2016 17:00:00,-3.54,977.67,8.73,92.02,59.37
02/08/2016 18:00:00,-3.93,977.54,10.9,87.93,56.61
02/08/2016 19:00:00,-4.21,977.6,10.64,91.25,57.16
02/08/2016 20:00:00,-4.87,977.49,12.14,94.12,59.49
02/08/2016 21:00:00,-6.17,977.49,12.3,98.88,60.83
02/08/2016 22:00:00,-6.43,977.41,13.63,95.08,58.23
02/08/2016 23:00:00,-6.61,977.42,13.53,95.65,59.27
02/09/2016 00:00:00,-6.25,977.39,13.12,98.58,57.56
02/09/2016 01:00:00,-5.93,977.34,11.35,99.57,58.73
02/09/2016 02:00:00,-5.54,977.25,14.14,93.23,58.55
02/09/2016 03:00:00,-4.63,977.3,13.5,90.97,58.66
02/09/2016 04:00:00,-3.46,977.37,11.01,93.68,58.69
02/09/2016 05:00:00,-2.51,977.39,7.88,85.19,59.15
02/09/2016 06:00:00,-1.75,977.31,7.8,51.27,63.67
02/09/2016 07:00:00,-1.71,977.25,7.85,50.23,63.9
02/09/2016 08:00:00,-1.59,977.21,7.74,36.32,63.08
02/09/2016 09:00:00,-1.48,977.23,5,81.15,64.01
02/09/2016 10:00:00,-1.32,977.21,3.64,32.05,60.11
02/09/2016 11:00:00,-1.29,977.13,3.93,62.5,58.33
02/09/2016 12:00:00,-1.43,977.03,5.07,99.53,59.3
02/09/2016 13:00:00,-2.65,976.95,9.07,101.17,52.97
02/09/2016 14:00:00,-4.01,976.78,11.38,111.77,50.06
02/09/2016 15:00:00,-5.43,976.6,12.77,122.13,51.75
02/09/2016 16:00:00,-5.9,976.59,11.21,120.32,52.03
02/09/2016 17:00:00,-6.26,976.62,9.04,123.35,51.73
02/09/2016 18:00:00,-6.62,976.73,10.73,122.15,52.38
02/09/2016 19:00:00,-6.88,976.87,13.26,120.1,53.36
02/09/2016 20:00:00,-7.29,976.93,13.81,119,55.74
02/09/2016 21:00:00,-7.75,977.21,12.45,110.45,58.19
02/09/2016 22:00:00,-7.26,977.34,12.66,112.15,59.19
02/09/2016 23:00:00,-6.62,977.46,11.11,102.53,58.24
02/10/2016 00:00:00,-6.36,977.74,12.12,99.27,57.87
02/10/2016 01:00:00,-6.37,977.82,13.78,95.82,57.67
02/10/2016 02:00:00,-6.07,978.12,14.6,91.23,54.25
02/10/2016 03:00:00,-5.93,978.4,15.63,91.05,53.01
02/10/2016 04:00:00,-5.2,978.65,14.23,90.68,51.15
02/10/2016 05:00:00,-4.24,978.79,11.49,88.65,47.87
02/10/2016 06:00:00,-3.55,979.1,9.84,66.65,45.32
02/10/2016 07:00:00,-3.2,979.49,7.59,53.53,44.23
02/10/2016 08:00:00,-2.95,979.75,6.45,56.65,45.5
02/10/2016 09:00:00,-2.68,979.94,4.76,50.25,47.1
02/10/2016 10:00:00,-2.17,980.1,3.18,96.8,42.07
02/10/2016 11:00:00,-2.8,980.26,5.31,92.92,46.53
02/10/2016 12:00:00,-3.21,980.5,8.18,96.45,52.05
02/10/2016 13:00:00,-4.59,980.78,9.88,98.38,53.03
02/10/2016 14:00:00,-5.96,980.99,11.25,97.57,54.35
02/10/2016 15:00:00,-6.53,981.21,11.04,95.12,53.57
02/10/2016 16:00:00,-8.06,981.51,11.88,100.12,56.61
02/10/2016 17:00:00,-8.19,981.77,14.04,97.07,54.68
02/10/2016 18:00:00,-9.16,982.08,13.84,96.13,57.97
02/10/2016 19:00:00,-9.52,982.34,13.63,96.8,60.19
02/10/2016 20:00:00,-9.29,982.46,15.66,93.57,59.09
02/10/2016 21:00:00,-9.16,982.5,18.59,91.68,56.98
02/10/2016 22:00:00,-9.47,982.77,18.39,92.45,55.51
02/10/2016 23:00:00,-10.01,983,14.41,98.42,56.2
02/11/2016 00:00:00,-9.25,982.8,15.12,99.93,51.75
02/11/2016 01:00:00,-8.25,982.59,15.85,99.02,49
02/11/2016 02:00:00,-8.26,982.49,14.33,94.05,53.49
02/11/2016 03:00:00,-6.98,982.06,15.77,90.55,51.78
02/11/2016 04:00:00,-6.18,981.71,13.39,91.07,51.39
02/11/2016 05:00:00,-4.98,981.43,11.03,89.52,50.03
02/11/2016 06:00:00,-3.92,981.2,8.9,76.03,47.38
02/11/2016 07:00:00,-3.26,980.82,7.38,79.55,46.85
02/11/2016 08:00:00,-3.12,980.61,6.27,53.07,48.19
02/11/2016 09:00:00,-3.08,980.27,5.15,59.93,48.29
02/11/2016 10:00:00,-2.92,979.87,5.06,62.13,46.83
02/11/2016 11:00:00,-2.91,979.49,5.88,56.53,48.23
02/11/2016 12:00:00,-3.24,979.23,6.5,71.07,53.15
02/11/2016 13:00:00,-4.03,978.94,8.13,97.33,57.2
02/11/2016 14:00:00,-5.17,978.67,9.06,98.52,54.07
02/11/2016 15:00:00,-6.7,978.42,11.35,96.62,55.43
02/11/2016 16:00:00,-7.17,978.18,16.37,90.17,51.39
02/11/2016 17:00:00,-8.14,977.81,21.57,90.92,51.28
02/11/2016 18:00:00,-8.83,977.73,18.68,92.63,53.6
02/11/2016 19:00:00,-9.77,977.72,14.4,96.25,57.64
02/11/2016 20:00:00,-10.12,977.78,14.94,99.25,56.86
02/11/2016 21:00:00,-10.2,977.79,15.99,98.77,54.37
02/11/2016 22:00:00,-10.52,977.77,16.8,97.35,54.22
02/11/2016 23:00:00,-10.31,977.91,17.02,97.05,52.73
02/12/2016 00:00:00,-10.69,978.01,15.78,97.27,56.45
02/12/2016 01:00:00,-10.09,978.06,15.75,96.5,55.94
02/12/2016 02:00:00,-8.8,978.13,15.45,93.42,53.3
02/12/2016 03:00:00,-8.42,978.24,18.08,90.1,52.28
02/12/2016 04:00:00,-7.27,978.4,16.47,89.75,50.58
02/12/2016 05:00:00,-6.1,978.69,14.06,81.38,47.62
02/12/2016 06:00:00,-5.48,978.87,14.22,72.48,47.16
02/12/2016 07:00:00,-4.91,978.9,12.18,69.08,52.95
02/12/2016 08:00:00,-4.49,978.95,11.85,67.65,53.68
02/12/2016 09:00:00,-4.45,979.23,10.28,65.07,52.75
02/12/2016 10:00:00,-4.29,979.47,8.55,65.52,51.13
02/12/2016 11:00:00,-4.47,979.57,7.84,90.03,51.13
02/12/2016 12:00:00,-4.57,979.47,8.67,73.63,52.27
02/12/2016 13:00:00,-5.28,979.4,9.42,87.62,57.43
02/12/2016 14:00:00,-5.52,979.65,11.57,91.32,59.49
02/12/2016 15:00:00,-5.66,979.84,13.72,89.72,59.27
02/12/2016 16:00:00,-6.98,979.97,14.14,104.85,55.57
02/12/2016 17:00:00,-7.12,980.25,13.2,95.52,59.92
02/12/2016 18:00:00,-7.92,980.56,15.77,107.27,57.84
02/12/2016 19:00:00,-8.1,980.81,14.93,92.72,60.39
02/12/2016 20:00:00,-8.06,980.8,18.7,89.55,58.45
02/12/2016 21:00:00,-8.64,981.03,16.73,92.7,58.82
02/12/2016 22:00:00,-8.79,981.11,19,91.33,56.36
02/12/2016 23:00:00,-8.73,981.19,19.09,91.28,55.76
02/13/2016 00:00:00,-8.5,981.3,18.11,91.76,54.86
02/13/2016 01:00:00,-7.91,981.51,16.77,90.8,54.08
02/13/2016 02:00:00,-7.21,981.53,15.79,91.13,52.63
02/13/2016 03:00:00,-6.22,981.38,13.59,89.42,51.23
02/13/2016 04:00:00,-5.31,981.23,11.94,87.23,50.58
02/13/2016 05:00:00,-3.97,981.44,11.2,65.87,46.84
02/13/2016 06:00:00,-3.59,981.6,10.03,63.98,46.89
02/13/2016 07:00:00,-3.06,981.52,10.06,67.65,49.04
02/13/2016 08:00:00,-2.73,981.54,9.23,61.57,50.94
02/13/2016 09:00:00,-2.51,981.51,7.96,63.62,47.89
02/13/2016 10:00:00,-2.38,981.57,7.68,64.95,48.78
02/13/2016 11:00:00,-2.41,981.48,7.56,65.45,49.48
02/13/2016 12:00:00,-2.92,981.37,9.28,80.23,49.71
02/13/2016 13:00:00,-4.33,981.31,10.65,94.8,52.97
02/13/2016 14:00:00,-5.16,981.32,12.38,93.52,54.76
02/13/2016 15:00:00,-6.02,981.39,15.96,90.92,54.44
02/13/2016 16:00:00,-6.45,981.57,17.39,90.35,51.95
02/13/2016 17:00:00,-6.61,981.67,18.68,89.53,50.04
02/13/2016 18:00:00,-6.89,981.88,19.09,90.37,52.02
02/13/2016 19:00:00,-7.51,981.97,19.68,90.4,52.92
02/13/2016 20:00:00,-8.25,981.94,22.64,89.15,55.34
02/13/2016 21:00:00,-8.44,982,23.95,88.97,54.47
02/13/2016 22:00:00,-9.21,982.19,23.78,88.72,56.16
02/13/2016 23:00:00,-9.59,982.36,18.02,94.6,58.8
02/14/2016 00:00:00,-9.63,982.27,17.21,97.76,57.25
02/14/2016 01:00:00,-9.22,982.05,16.48,104.7,57.43
02/14/2016 02:00:00,-8.94,981.87,15.58,103.13,57.51
02/14/2016 03:00:00,-8.16,981.54,15.75,104.08,54.22
02/14/2016 04:00:00,-7.58,981.38,15.83,93.87,53.94
02/14/2016 05:00:00,-7.01,980.99,17.98,89.1,51.46
02/14/2016 06:00:00,-6.43,980.45,18.04,87.45,51.01
02/14/2016 07:00:00,-5.5,979.95,15.72,89.32,47.15
02/14/2016 08:00:00,-5.02,979.24,13.68,80.12,46.75
02/14/2016 09:00:00,-4.7,978.55,13.11,73.53,46.24
02/14/2016 10:00:00,-4.46,977.79,12.22,69.8,45.23
02/14/2016 11:00:00,-4.6,977.09,11.25,83.28,46.03
02/14/2016 12:00:00,-5.34,976.24,12.11,92.73,50.14
02/14/2016 13:00:00,-5.9,975.63,13.1,93.52,52.69
02/14/2016 14:00:00,-6.44,974.97,14.63,93.18,56.24
02/14/2016 15:00:00,-6.64,974.65,13.36,91.47,56.18
02/14/2016 16:00:00,-7.17,974.24,11.97,92.28,55.66
02/14/2016 17:00:00,-6.99,973.72,10.09,91.95,56.48
02/14/2016 18:00:00,-6.23,973.34,10.12,88.87,57.61
02/14/2016 19:00:00,-6.16,972.99,13.18,87.83,56.75
02/14/2016 20:00:00,-6.42,972.57,14.91,87.57,58.27
02/14/2016 21:00:00,-6.92,972.21,16.85,89.4,59.82
02/14/2016 22:00:00,-6.99,971.9,16.67,91.17,59.46
02/14/2016 23:00:00,-6.86,971.8,15.74,91.82,59.63
02/15/2016 00:00:00,-6.99,971.66,17.13,90.36,60.43
02/15/2016 01:00:00,-6.87,971.51,16.02,91.55,61.1
02/15/2016 02:00:00,-6.79,971.46,17.14,90.18,59.3
02/15/2016 03:00:00,-6.65,971.28,17.79,86.43,56.85
02/15/2016 04:00:00,-6.34,971.25,15.33,88.32,55.94
02/15/2016 05:00:00,-5.72,971.17,12.51,87.65,55.17
02/15/2016 06:00:00,-4.71,971.13,9.81,89.77,54.79
02/15/2016 07:00:00,-3.85,971.25,7.24,67.93,56.79
02/15/2016 08:00:00,-3.41,971.2,3.62,69.23,55.15
02/15/2016 09:00:00,-2.9,971.14,2.35,138.48,48.33
02/15/2016 10:00:00,-3.5,971.36,4.53,211.17,52.37
02/15/2016 11:00:00,-4.1,971.48,4.83,208.12,58.26
02/15/2016 12:00:00,-4.34,971.64,5.89,212.15,62.42
02/15/2016 13:00:00,-4.68,971.75,5.21,210.52,66.43
02/15/2016 14:00:00,-5.46,971.8,6.37,206.9,64.13
02/15/2016 15:00:00,-5.71,971.89,6.31,197.82,63.07
02/15/2016 16:00:00,-5.19,972,4.39,109.93,57.34
02/15/2016 17:00:00,-5.41,972.23,5.06,102.37,53.47
02/15/2016 18:00:00,-6.08,972.4,4.03,137.02,52.93
02/15/2016 19:00:00,-7.41,972.62,2.03,200.9,53.2
02/15/2016 20:00:00,-8.17,972.75,7.92,137.45,49.47
02/15/2016 21:00:00,-8.24,973.02,7.67,123.98,48.34
02/15/2016 22:00:00,-8.65,973.02,7.94,134.6,46.45
02/15/2016 23:00:00,-8.66,973.27,6.18,143.37,44.77
02/16/2016 00:00:00,-7.73,973.31,5.68,124.36,42.53
02/16/2016 01:00:00,-6.92,973.15,7.05,105.32,41.11
02/16/2016 02:00:00,-6.28,972.93,6.06,94.35,40.09
02/16/2016 03:00:00,-5.46,972.68,4.36,82.75,40.82
02/16/2016 04:00:00,-6.56,972.36,5.14,190.58,53.72
02/16/2016 05:00:00,-8.09,972.1,8.21,207.38,69.7
02/16/2016 06:00:00,-7.7,971.97,7.7,208.75,68.01
02/16/2016 07:00:00,-7.42,971.91,8.26,209.95,68.69
02/16/2016 08:00:00,-6.92,971.88,7.99,214.3,63.13
02/16/2016 09:00:00,-6.67,971.72,9.01,218.87,62.29
02/16/2016 10:00:00,-6.92,971.5,8.72,219.27,66.17
02/16/2016 11:00:00,-6.98,971.36,8.64,216.17,68.5
02/16/2016 12:00:00,-7.14,971.24,7.88,215.15,70.01
02/16/2016 13:00:00,-7.03,971.22,7.74,204.88,65.92
02/16/2016 14:00:00,-7.21,970.89,6.7,201.93,64.18
02/16/2016 15:00:00,-7.45,970.76,3.35,207.1,61.21
02/16/2016 16:00:00,-7.93,970.5,3.72,107,58.28
02/16/2016 17:00:00,-7.95,970.17,4.86,84.23,53.34
02/16/2016 18:00:00,-8.39,969.96,5.91,83.08,51.7
02/16/2016 19:00:00,-8.44,969.88,8.3,99.92,51.38
02/16/2016 20:00:00,-8.34,969.65,8.95,97,53.03
02/16/2016 21:00:00,-7.04,969.4,8.86,75.62,52.43
02/16/2016 22:00:00,-6.01,969.21,12.55,64.38,54.3
02/16/2016 23:00:00,-6.02,968.82,13.71,78.53,50.25
02/17/2016 00:00:00,-5.04,968.59,16.97,70.19,49.34
02/17/2016 01:00:00,-4.61,968.28,16.83,71.22,49.62
02/17/2016 02:00:00,-3.66,967.88,19.26,61.15,49.64
02/17/2016 03:00:00,-2.97,967.8,17.14,59.77,51.21
02/17/2016 04:00:00,-2.18,967.63,14.54,62.53,52.41
02/17/2016 05:00:00,-1.47,967.31,14.07,57.15,51.8
02/17/2016 06:00:00,-0.97,967,11.85,54.27,51.49
02/17/2016 07:00:00,-0.28,966.94,10.21,56.62,53.1
02/17/2016 08:00:00,-0.01,966.83,7.94,51.9,55.87
02/17/2016 09:00:00,0.21,966.82,5.16,55.65,57.15
02/17/2016 10:00:00,0.76,966.7,6.6,94.33,57.02
02/17/2016 11:00:00,1.06,966.78,7.99,89.12,57.08
02/17/2016 12:00:00,1.26,966.82,12.86,73.45,55.79
02/17/2016 13:00:00,1.16,966.9,13.65,68.48,57.43
02/17/2016 14:00:00,0.38,967.01,11.95,86.43,59.1
02/17/2016 15:00:00,0.31,967.13,15.67,88.6,55.23
02/17/2016 16:00:00,0.89,967.34,14.92,81.87,54.63
02/17/2016 17:00:00,1.64,967.71,15.72,59.08,53.61
02/17/2016 18:00:00,1.57,967.64,16.34,55.73,56.1
02/17/2016 19:00:00,1.91,967.41,21.15,50.25,54.92
02/17/2016 20:00:00,2.57,967.09,29.18,67.58,48.73
02/17/2016 21:00:00,2.27,967.48,29.3,66.23,52.42
02/17/2016 22:00:00,1.71,967.5,26.59,63.73,57.32
02/17/2016 23:00:00,1.56,967.97,24.72,56.8,58.37
02/18/2016 00:00:00,1.7,968.25,28.86,54.24,59.28
02/18/2016 01:00:00,1.35,968.65,28.09,54.25,62.73
02/18/2016 02:00:00,1.77,969.31,29.69,53.27,60.01
02/18/2016 03:00:00,1.51,969.79,31.41,54.12,61.08
02/18/2016 04:00:00,1.38,970.51,28.45,54.17,61.7
02/18/2016 05:00:00,1.48,971.26,28.94,54.88,61.09
02/18/2016 06:00:00,1.67,972.4,25.95,55.32,59.73
02/18/2016 07:00:00,1.79,973.36,22.88,54.3,59.78
02/18/2016 08:00:00,1.76,974.09,21.2,54.07,60.22
02/18/2016 09:00:00,1.66,974.67,20.24,53.7,59.37
02/18/2016 10:00:00,1.82,975.29,18.85,53.03,58.87
02/18/2016 11:00:00,1.82,975.99,17.95,55.32,59.41
02/18/2016 12:00:00,1.73,976.7,15.6,55.83,59.29
02/18/2016 13:00:00,1.46,977.1,15.65,58.4,60.66
02/18/2016 14:00:00,1.08,977.49,15.46,61.55,62.84
02/18/2016 15:00:00,0.88,977.95,16.27,56.67,61.3
02/18/2016 16:00:00,0.78,978.53,14.32,59.67,59.89
02/18/2016 17:00:00,0.39,978.96,12.6,69.35,60.91
02/18/2016 18:00:00,-0.54,979.13,15.65,84.43,63.15
02/18/2016 19:00:00,-0.94,979.21,17.52,74.57,64.27
02/18/2016 20:00:00,-1.43,980.02,16.05,83.97,60.74
02/18/2016 21:00:00,-2.19,980.53,17.38,90.5,59.56
02/18/2016 22:00:00,-2.6,980.13,19.64,82.13,57.75
02/18/2016 23:00:00,-3.24,980.23,18.23,86.8,57.36
02/19/2016 00:00:00,-3.13,980.49,17.41,88.14,54.5
02/19/2016 01:00:00,-3.34,980.57,16.81,88.7,52.84
02/19/2016 02:00:00,-3.08,980.75,15.67,88.28,51.27
02/19/2016 03:00:00,-2.89,980.68,15.92,89.77,51.43
02/19/2016 04:00:00,-2.31,980.68,13.17,88.15,51.32
02/19/2016 05:00:00,-1.61,980.34,10.77,90.37,50.66
02/19/2016 06:00:00,-0.84,980.29,7.81,41.58,48.01
02/19/2016 07:00:00,-0.63,979.92,7.93,81.5,47.86
02/19/2016 08:00:00,-0.43,979.64,5.66,44.72,47.28
02/19/2016 09:00:00,-0.32,979.45,3.92,83.18,46.85
02/19/2016 11:00:00,0.12,978.85,2.21,248.15,44.13
02/19/2016 12:00:00,-0.45,978.5,3.62,168.75,46.93
02/19/2016 13:00:00,-2.02,978.19,8.28,97.1,54.76
02/19/2016 14:00:00,-2.84,977.95,9.52,87.9,55.8
02/19/2016 15:00:00,-3.68,977.77,11.71,85.92,51.41
02/19/2016 16:00:00,-4.39,977.56,12.83,88.62,48.63
02/19/2016 17:00:00,-5.04,977.36,13.68,91.77,49.71
02/19/2016 18:00:00,-5.68,977.24,15.8,92.02,49.79
02/19/2016 19:00:00,-6.08,977.16,17.47,91.83,50.25
02/19/2016 20:00:00,-6.34,977.11,18.71,90.8,50.7
02/19/2016 21:00:00,-6.6,976.98,18.96,90.55,49.43
02/19/2016 22:00:00,-7.44,977,14.05,97.17,49.91
02/19/2016 23:00:00,-7.87,976.97,13.46,100.98,48.31
02/20/2016 00:00:00,-7.3,976.74,14.29,97.8,44.64
02/20/2016 01:00:00,-6.9,976.37,13.25,101.52,44.79
02/20/2016 02:00:00,-6.3,975.83,13.32,96.7,46.4
02/20/2016 03:00:00,-5.96,975.54,11.08,98.97,47.39
02/20/2016 04:00:00,-5.04,975.31,10.59,89.98,46.72
02/20/2016 05:00:00,-4.42,975.05,8.58,88.2,46.86
02/20/2016 06:00:00,-3.67,974.82,6.31,57.6,46.78
02/20/2016 07:00:00,-3.21,974.56,6.22,78.82,46.43
02/20/2016 08:00:00,-3.05,974.34,4.99,79.57,44.13
02/20/2016 09:00:00,-3.05,974.02,4.71,92.33,43.68
02/20/2016 10:00:00,-2.96,973.85,3.4,131.85,45.91
02/20/2016 11:00:00,-3.07,973.67,4.08,130.57,48.41
02/20/2016 12:00:00,-3.5,973.48,4.15,123.55,49.63
02/20/2016 13:00:00,-3.88,973.51,3.95,105.97,49.88
02/20/2016 14:00:00,-4.62,973.5,6.08,116.78,54.72
02/20/2016 15:00:00,-5.75,973.55,7.79,130.95,57.38
02/20/2016 16:00:00,-6.36,973.83,9.46,131.48,59.18
02/20/2016 17:00:00,-7.08,973.96,13.46,124.12,55.69
02/20/2016 18:00:00,-7.76,974.18,15.33,122.52,55.49
02/20/2016 19:00:00,-7.71,974.62,13.66,117.2,58.51
02/20/2016 20:00:00,-7.9,975.3,13.03,111.6,58.29
02/20/2016 21:00:00,-7.86,975.88,14.21,109.35,56.26
02/20/2016 22:00:00,-7.89,976.37,15.31,104.6,53.01
02/20/2016 23:00:00,-8.44,976.87,16.02,106.2,55.46
02/21/2016 00:00:00,-8.2,977.63,13.42,103.58,58.71
02/21/2016 01:00:00,-7.58,978.03,14.39,97.47,59.78
02/21/2016 02:00:00,-7.56,978.83,16.58,93.77,60
02/21/2016 03:00:00,-7.34,979.77,17.2,92.58,57.47
02/21/2016 04:00:00,-6.69,980.4,18.15,91.7,54.99
02/21/2016 05:00:00,-6.17,980.88,16.04,89.8,54.44
02/21/2016 06:00:00,-5.56,981.61,14.23,78.5,51.38
